customer_id,first_name,last_name,full_name,email,phone,gender,age,date_of_birth,address_street,address_city,address_state,address_postal_code,address_country,segment,total_orders,total_spend,average_order_value,registration_date,last_purchase_date,is_active,email_verified,phone_verified,preferences_newsletter,preferences_sms_notifications,preferences_preferred_language,preferences_preferred_currency,metadata_source,metadata_created_at,metadata_updated_at,_source_file,_loaded_at
CUS-00000742,Sarah,Brown,Sarah Brown,sarah.brown800@yahoo.com,3186851651,,38,1988-02-08,7852 Forest Rd,Sydney,NSW,2000,Australia,Gold,118,2578.34,103.13,24/07/2019,2022-03-18,true,true,false,false,true,zh,AUD,partner,2019-07-24T00:00:00,2019-08-08T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000743,Karen,Brown,Karen Brown,karen.brown38@gmail.com,(717) 114-5327,FEMALE,41,1985-02-08,6196 River Blvd,New York,NY,10001,USA,VIP,93,12497.16,265.9,07-18-2021,2024-08-28,0,true,false,false,false,de,AUD,referral,2021-07-18T00:00:00,2021-07-30T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000744,Marie,Tanaka,Marie Tanaka,marie.tanaka274@company.com,246.152.1880,FEMALE,83,1943-02-19,100 Lake St,Tokyo,,100-0001,Japan,Gold,177,22263.95,494.75,12-21-2020,2022-06-17,0,true,false,false,true,,EUR,social_media,2020-12-21T00:00:00,2021-01-10T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000745,Susan,Anderson,Susan Anderson,susan.anderson665@outlook.com,(860) 551-6963,FEMALE,76,1950-02-17,1428 Oak Dr,Chicago,IL,60601,USA,VIP,2,12345.24,1763.61,2024-06-12T00:00:00,2024-11-15,no,false,false,true,false,en,,referral,2024-06-12T00:00:00,2025-03-18T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000746,Karen,Smith,Karen Smith,karen.smith533@mail.com,,"",67,1959-02-15,5184 Main Dr,Amsterdam,,1012 AB,Netherlands,VIP,75,36878.58,2836.81,2020-05-19,2023-01-28,yes,false,true,true,false,,AUD,,2020-05-19T00:00:00,2020-06-06T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000747,Wei,Smith,Wei Smith,wei.smith199@outlook.com,,,47,1979-02-10,3962 Forest Ave,Berlin,,10115,Germany,Platinum,28,28285.7,831.93,12/01/2024,2026-05-12,0,false,true,true,true,,CAD,referral,2024-01-12T00:00:00,2024-06-27T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000748,Christopher,Garcia,Christopher Garcia,christopher.garcia181@yahoo.com,(711) 179-2665,Male,77,1949-02-17,2126 Oak St,Berlin,,10115,Germany,Gold,98,20612.14,20612.14,2019-02-25T00:00:00,2020-01-06,yes,true,false,false,true,es,GBP,,2019-02-25T00:00:00,2019-09-25T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000749,James,Garcia,James Garcia,james.garcia994@company.com,+1-927-513-3936,,43,1983-02-09,5995 Main Rd,Berlin,,10115,Germany,Gold,187,11426.77,238.06,12-28-2018,2021-08-26,0,true,false,true,true,,CAD,mobile_app,2018-12-28T00:00:00,2019-06-16T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000750,Elizabeth,Dubois,Elizabeth Dubois,elizabeth.dubois899@yahoo.com,278.218.4697,Prefer not to say,65,1961-02-14,3695 Park Rd,Berlin,,10115,Germany,VIP,94,31746.23,1380.27,2023-12-15T00:00:00,2026-09-17,false,false,,true,true,ja,GBP,mobile_app,2023-12-15T00:00:00,2024-10-23T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000751,Christopher,Mueller,Christopher Mueller,christopher.mueller543@outlook.com,8388523060,Prefer not to say,,,6418 River Rd,Tokyo,,100-0001,Japan,VIP,133,12630.84,323.87,1515020400,2018-08-02,true,false,false,false,false,,,,2018-01-04T00:00:00,2019-01-03T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000752,Hans,Jones,Hans Jones,N/A,3038565034,M,24,2002-02-04,8972 Hill St,London,,SW1A 1AA,United Kingdom,vip,35,33599.19,3359.92,24/10/2021,2025-11-03,true,false,,true,false,en,CAD,mobile_app,2021-10-24T00:00:00,2022-09-14T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000753,Elizabeth,Chen,Elizabeth Chen,elizabeth.chen140@outlook.com,,F,30,1996-02-06,5500 Park Ave,Amsterdam,,1012 AB,Netherlands,VIP,155,33131.53,1577.69,2019-12-03T00:00:00,2024-08-10,false,false,false,true,false,zh,CAD,partner,2019-12-03T00:00:00,2020-04-21T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000754,Susan,Dubois,Susan Dubois,susan.dubois293@company.com,+1-810-989-8443,"",42,1984-02-09,5479 Hill Blvd,Sydney,NSW,2000,Australia,vip,186,12336.89,1121.54,2018-06-12T00:00:00,2019-03-02,false,false,,true,false,es,AUD,mobile_app,2018-06-12T00:00:00,2018-11-08T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000755,David,Anderson,David Anderson,david.anderson586@mail.com,(398) 614-3559,Other,38,1988-02-08,458 Hill Ave,Chicago,IL,60601,USA,VIP,125,36049.99,819.32,2019-10-20,2025-01-01,1,true,,true,false,fr,USD,mobile_app,2019-10-20T00:00:00,2020-03-27T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000756,David,Garcia,David Garcia,david.garcia605@yahoo.com,(789) 823-4714,,47,1979-02-10,7321 River Dr,Amsterdam,,1012 AB,Netherlands,Silver,21,5691.2,121.09,1581634800,2023-03-22,true,false,true,true,false,fr,AUD,social_media,2020-02-14T00:00:00,2020-08-17T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000757,Christopher,Wang,Christopher Wang,christopher.wang521@gmail.com,,"",52,1974-02-11,6009 Hill Rd,Paris,,75001,France,Gold,11,23345.6,648.49,2023-08-23T00:00:00,2027-10-22,true,true,false,true,true,fr,,mobile_app,2023-08-23T00:00:00,2024-08-03T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000758,Yuki,Wang,Yuki Wang,yuki.wang914@outlook.com,UNLISTED,male,58,1968-02-13,7928 Main Ave,Tokyo,,100-0001,Japan,Platinum,52,39308.29,1403.87,12-31-2022,2028-04-27,true,false,false,true,true,en,JPY,referral,2022-12-31T00:00:00,2023-05-18T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000759,Priya,Davis,Priya Davis,priya.davis418@yahoo.com,+1-912-781-4403,Female,64,1962-02-14,3053 Elm Rd,Amsterdam,,1012 AB,Netherlands,Gold,42,26698.15,556.21,2018-09-24T00:00:00,2023-11-08,1,false,false,false,false,en,JPY,social_media,2018-09-24T00:00:00,2019-08-23T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000760,Wei,Kim,Wei Kim,wei.kim289@outlook.com,(671) 636-2299,Other,79,1947-02-18,324 Main Rd,Paris,,75001,France,VIP,66,30319.76,797.89,2021-04-02,2021-11-18,true,true,false,true,true,zh,USD,,2021-04-02T00:00:00,2022-06-06T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000761,Fatima,Martinez,Fatima Martinez,N/A,UNLISTED,MALE,58,1968-02-13,253 Hill Blvd,London,,SW1A 1AA,United Kingdom,Bronze,92,516.18,12.29,2018-11-04,2021-09-20,1,true,false,true,false,en,GBP,social_media,2018-11-04T00:00:00,2018-11-14T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000762,Christopher,Wang,Christopher Wang,christopher.wang273@gmail.com,(752) 497-2881,"",150,1876-03-06,8175 Elm Rd,Sydney,NSW,2000,Australia,Gold,90,9680.76,691.48,2019-01-30,2022-09-16,true,false,true,false,true,es,EUR,website,2019-01-30T00:00:00,2019-09-11T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000763,Robert,Chen,Robert Chen,robert.chen559@gmail.com,957.724.8020,Other,48,1978-02-10,1612 Lake St,London,,SW1A 1AA,United Kingdom,platinum,7,33624.04,862.15,1597788000,2024-04-21,false,true,,false,true,,AUD,mobile_app,2020-08-19T00:00:00,2021-07-23T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000764,Hans,Garcia,Hans Garcia,hans.garcia534@mail.com,+1-805-984-5208,,73,1953-02-16,1025 Oak St,Chicago,IL,60601,USA,Platinum,86,12180.3,2436.06,18/07/2022,2025-11-18,true,false,true,false,true,en,CAD,social_media,2022-07-18T00:00:00,2023-03-27T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000765,Jessica,Dubois,Jessica Dubois,jessica.dubois530@mail.com,UNLISTED,MALE,28,1998-02-05,2687 Main St,London,,SW1A 1AA,United Kingdom,Bronze,115,8961.82,896.18,1582326000,2024-07-30,0,true,,true,false,zh,,social_media,2020-02-22T00:00:00,2020-03-22T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000766,Liam,Patel,Liam Patel,liam.patel974@company.com,8747708823,MALE,62,1964-02-14,6626 Forest Blvd,Sydney,NSW,2000,Australia,platinum,3,26455.16,575.11,06-05-2020,2021-08-26,0,true,,true,true,fr,,website,2020-06-05T00:00:00,2021-05-18T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000767,Karen,Johnson,Karen Johnson,karen.johnson224@mail.com,+1-926-704-9274,Female,23,2003-02-04,9524 Oak Ln,Chicago,IL,60601,USA,Silver,130,18621.51,2327.69,12-06-2020,2025-02-22,false,false,false,false,true,es,EUR,website,2020-12-06T00:00:00,2021-07-24T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000768,Joseph,Rodriguez,Joseph Rodriguez,joseph.rodriguez854@mail.com,UNLISTED,MALE,49,1977-02-10,587 Park Dr,Los Angeles,CA,90001,USA,Platinum,16,42990.73,3070.77,2021-09-23T00:00:00,2022-01-08,no,false,,false,false,,GBP,social_media,2021-09-23T00:00:00,2022-05-22T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000769,Barbara,Miller,Barbara Miller,barbara.miller966@outlook.com,,F,18,2008-02-03,4213 Oak Blvd,New York,NY,10001,USA,SILVER,3,,,1523829600,2021-11-04,true,false,false,false,false,en,JPY,social_media,2018-04-16T00:00:00,2018-05-29T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000770,Christopher,Smith,Christopher Smith,christopher.smith902@company.com,UNLISTED,,0,1998-09-13,4953 Hill Rd,Chicago,IL,60601,USA,Platinum,185,17056.84,775.31,1679698800,2028-07-14,true,true,,false,false,ja,AUD,social_media,2023-03-25T00:00:00,2024-06-29T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000771,William,Anderson,William Anderson,william.anderson920@mail.com,+1-560-294-2038,Male,22,2004-02-04,8391 River Blvd,Paris,,75001,France,Gold,87,11268.46,751.23,2021-05-28T00:00:00,2022-09-14,1,false,false,true,true,ja,CAD,mobile_app,2021-05-28T00:00:00,2022-04-27T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000772,William,Garcia,William Garcia,patricia.johnson407@gmail.com,360.967.4320,Male,70,1956-02-16,6195 Hill Rd,Los Angeles,CA,90001,USA,Bronze,130,,,1571176800,2022-09-21,no,true,,false,true,zh,GBP,social_media,2019-10-16T00:00:00,2020-04-17T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000773,Sarah,Jones,Sarah Jones,sarah.jones224@mail.com,(939) 401-6517,Male,85,1941-02-19,2252 Hill Rd,Toronto,ON,M5V 2H1,Canada,Gold,58,19533.14,1627.76,1585004400,2021-09-02,false,true,false,true,true,de,USD,social_media,2020-03-24T00:00:00,2021-06-23T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000774,Karen,Brown,Karen Brown,karen.brown44@mail.com,(263) 627-4701,"",80,1946-02-18,5040 Elm Rd,Amsterdam,,1012 AB,Netherlands,GOLD,7,10476.33,349.21,10-27-2020,2021-06-05,false,true,true,true,false,,CAD,website,2020-10-27T00:00:00,2021-09-24T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000775,Hans,Johnson,Hans Johnson,N/A,9301614603,"",29,1997-02-05,3669 Elm Dr,Sydney,NSW,2000,Australia,SILVER,81,9079.14,324.25,2020-05-05T00:00:00,2022-05-04,false,false,,true,false,zh,EUR,social_media,2020-05-05T00:00:00,2020-10-06T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000776,Sarah,Chen,Sarah Chen,sarah.chen455@gmail.com,UNLISTED,Prefer not to say,83,1943-02-19,5408 Hill Ave,Paris,,75001,France,VIP,115,36298.62,1067.61,19/12/2018,2019-11-01,no,false,false,false,false,fr,USD,mobile_app,2018-12-19T00:00:00,2019-04-12T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000777,Elizabeth,Dubois,Elizabeth Dubois,elizabeth.dubois290@gmail.com,628.938.6833,Other,150,1876-03-06,8359 Park Dr,Chicago,IL,60601,USA,Silver,115,18129.15,755.38,1716501600,2025-10-21,0,false,true,false,false,zh,EUR,mobile_app,2024-05-24T00:00:00,2025-05-10T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000778,Mary,O'Brien,Mary O'Brien,mary.o'brien449@outlook.com,5948913693,,63,1963-02-14,3824 Lake Ln,New York,NY,10001,USA,Silver,167,36148.58,722.97,01-21-2021,2021-05-29,false,true,true,false,true,ja,GBP,referral,2021-01-21T00:00:00,2021-06-08T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000779,Priya,Garcia,Priya Garcia,priya.garcia63@outlook.com,,FEMALE,31,1995-02-06,9010 Forest Ave,Sydney,NSW,2000,Australia,Silver,123,46907.86,1340.22,2022-06-29,2024-12-14,0,false,true,false,true,en,CAD,social_media,2022-06-29T00:00:00,2022-10-15T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000780,Richard,Dubois,Richard Dubois,richard.dubois241@gmail.com,9938352970,Female,40,1986-02-08,8229 Elm Ave,Chicago,IL,60601,USA,Platinum,80,36162.86,1205.43,1624658400,2026-06-02,true,true,false,false,false,zh,AUD,social_media,2021-06-26T00:00:00,2022-02-06T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000781,Mary,Mueller,Mary Mueller,mary.mueller402@gmail.com,,FEMALE,34,1992-02-07,1571 Oak Rd,Toronto,ON,M5V 2H1,Canada,Bronze,81,37935.34,1115.75,14/08/2018,2020-01-10,true,true,,true,false,en,JPY,website,2018-08-14T00:00:00,2019-09-18T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000782,Karen,Smith,Karen Smith,karen.smith843@company.com,7663014164,Female,40,1986-02-08,542 Oak Ave,Paris,,75001,France,GOLD,87,11184.04,559.2,2019-10-23T00:00:00,2024-12-15,no,false,,true,false,ja,AUD,,2019-10-23T00:00:00,2020-08-27T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000783,Barbara,O'Brien,Barbara O'Brien,N/A,391.142.2097,MALE,47,1979-02-10,3855 Hill Ln,Paris,,75001,France,Platinum,77,39290.85,913.74,02-28-2022,2025-01-18,1,true,true,false,true,,EUR,social_media,2022-02-28T00:00:00,2023-05-14T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000784,Joseph,Miller,Joseph Miller,joseph.miller143@mail.com,974.178.2467,"",25,2001-02-04,3393 Forest Ave,Sydney,NSW,2000,Australia,Silver,31,17092.85,2441.84,11/12/2020,2023-12-24,true,true,,true,true,ja,,partner,2020-12-11T00:00:00,2022-03-06T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000785,Ahmed,Johnson,Ahmed Johnson,ahmed.johnson378@gmail.com,,Female,71,1955-02-16,3287 Oak Rd,New York,NY,10001,USA,Bronze,55,1588.65,99.29,2020-08-30T00:00:00,2024-07-27,true,false,false,false,true,es,USD,,2020-08-30T00:00:00,2021-11-24T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000786,Patricia,Brown,Patricia Brown,patricia.brown273@outlook.com,,male,65,1961-02-14,8881 Park Blvd,Los Angeles,CA,90001,USA,Platinum,7,20844.05,563.35,2020-08-20,2020-09-26,false,false,,true,true,,USD,referral,2020-08-20T00:00:00,2021-11-20T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000787,Ahmed,Miller,Ahmed Miller,ahmed.miller19@company.com,+1-400-770-5370,male,73,1953-02-16,9185 Main Rd,Berlin,,10115,Germany,Gold,153,48729.79,1522.81,2020-03-15,2024-08-27,1,false,false,false,false,fr,USD,,2020-03-15T00:00:00,2020-10-08T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000788,Christopher,Miller,Christopher Miller,christopher.miller735@yahoo.com,,female,82,1944-02-19,8263 Hill Dr,Amsterdam,,1012 AB,Netherlands,Platinum,184,22058.39,7352.8,10-29-2018,2020-11-04,false,false,true,true,true,,AUD,,2018-10-29T00:00:00,2019-10-02T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000789,Thomas,O'Brien,Thomas O'Brien,thomas.o'brien335@yahoo.com,2243198408,"",84,1942-02-19,1009 Forest Rd,London,,SW1A 1AA,United Kingdom,silver,134,48359.77,1611.99,1543964400,2022-07-12,false,true,false,true,false,zh,CAD,website,2018-12-05T00:00:00,2020-03-22T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000790,William,Smith,William Smith,william.smith59@outlook.com,UNLISTED,MALE,49,1977-02-10,2394 River Rd,Chicago,IL,60601,USA,Gold,111,43740.6,7290.1,02-27-2020,2021-01-30,1,true,true,false,true,en,,website,2020-02-27T00:00:00,2021-01-05T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000791,Michael,Jones,Michael Jones,michael.jones342@gmail.com,(727) 339-3581,M,-5,1998-09-13,3393 Park Ln,Tokyo,,100-0001,Japan,Silver,6,20675.89,2584.49,2018-11-09T00:00:00,2019-05-08,no,false,false,false,false,zh,JPY,mobile_app,2018-11-09T00:00:00,2019-02-12T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000792,Linda,Patel,Linda Patel,linda.patel398@yahoo.com,UNLISTED,F,26,2000-02-05,6509 Elm Rd,Amsterdam,,1012 AB,Netherlands,Gold,115,30757.3,961.17,25/02/2018,2019-09-01,false,true,,false,true,de,GBP,website,2018-02-25T00:00:00,2019-06-28T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000793,Mary,Wang,Mary Wang,mary.wang82@mail.com,(582) 447-6507,Prefer not to say,85,1941-02-19,2812 Main Ln,Amsterdam,,1012 AB,Netherlands,Gold,42,6929.51,3464.76,04/10/2022,2024-06-20,false,false,true,false,false,,USD,,2022-10-04T00:00:00,2023-08-31T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000794,Linda,Rodriguez,Linda Rodriguez,linda.rodriguez34@yahoo.com,+1-450-209-5767,FEMALE,28,1998-02-05,7834 Main Rd,Chicago,IL,60601,USA,BRONZE,86,5700.41,132.57,1614034800,2025-10-25,true,true,false,false,true,zh,EUR,social_media,2021-02-23T00:00:00,2021-03-22T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000795,Marie,Martinez,Marie Martinez,marie.martinez478@mail.com,863.898.6008,Male,70,1956-02-16,7257 Oak St,New York,NY,10001,USA,Platinum,158,19046.59,1002.45,2023-01-09T00:00:00,2025-04-13,0,true,,false,true,es,USD,website,2023-01-09T00:00:00,2023-02-11T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000796,Robert,Dubois,Robert Dubois,robert.dubois750@gmail.com,+1-942-328-4857,Male,70,1956-02-16,7992 Oak St,Tokyo,,100-0001,Japan,Platinum,155,31091.66,914.46,1541026800,2020-07-22,0,true,true,true,false,de,AUD,social_media,2018-11-01T00:00:00,2019-01-05T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000797,Linda,O'Brien,Linda O'Brien,linda.o'brien936@gmail.com,333.315.7606,Male,81,1945-02-18,8506 Main Rd,Toronto,ON,M5V 2H1,Canada,Gold,166,42541.26,945.36,2024-01-12T00:00:00,2026-08-14,false,true,false,false,false,fr,USD,website,2024-01-12T00:00:00,2024-03-31T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000798,Marie,Dubois,Marie Dubois,marie.dubois793@outlook.com,UNLISTED,FEMALE,55,1971-02-12,4723 Hill Blvd,Sydney,NSW,2000,Australia,BRONZE,133,3439.15,71.65,04-24-2019,2021-10-12,0,true,false,true,true,zh,CAD,,2019-04-24T00:00:00,2019-06-15T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000799,Wei,Silva,Wei Silva,wei.silva108@mail.com,UNLISTED,Female,21,2005-02-03,7946 Park St,Sydney,NSW,2000,Australia,Bronze,199,2810.73,165.34,2024-09-28,2026-08-19,true,false,true,false,true,en,CAD,mobile_app,2024-09-28T00:00:00,2025-07-19T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000800,Wei,Patel,Wei Patel,wei.patel392@outlook.com,8496446819,Male,35,1991-02-07,3029 Elm St,Berlin,,10115,Germany,Platinum,71,43964.45,8792.89,2019-10-02,2020-08-13,yes,false,,false,true,de,EUR,social_media,2019-10-02T00:00:00,2020-03-24T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000801,Jennifer,Johnson,Jennifer Johnson,jennifer.johnson742@gmail.com,3208526611,Female,67,1959-02-15,5502 Lake Rd,Amsterdam,,1012 AB,Netherlands,silver,172,36636.81,1592.9,10/03/2020,2022-05-31,false,false,false,false,true,en,CAD,website,2020-03-10T00:00:00,2021-04-23T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000802,Mary,Garcia,Mary Garcia,mary.garcia551@gmail.com,5222277165,M,52,1974-02-11,538 Forest St,Amsterdam,,1012 AB,Netherlands,VIP,74,21548.95,1539.21,2020-01-03,2023-10-24,true,false,false,true,true,es,AUD,social_media,2020-01-03T00:00:00,2020-05-11T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000803,Karen,Anderson,Karen Anderson,karen.anderson935@outlook.com,8839879680,,37,1989-02-07,3646 River Ave,London,,SW1A 1AA,United Kingdom,vip,38,5236.36,374.03,2023-08-21T00:00:00,2025-08-06,no,false,true,false,false,,AUD,website,2023-08-21T00:00:00,2024-03-11T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000804,Wei,Davis,Wei Davis,wei.davis271@yahoo.com,(930) 273-7850,Other,27,1999-02-05,571 Lake Blvd,Sydney,NSW,2000,Australia,Silver,172,23467.99,938.72,2024-07-26,2026-03-27,true,true,,false,false,fr,GBP,website,2024-07-26T00:00:00,2025-05-22T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000805,Marie,Johnson,Marie Johnson,marie.johnson204@outlook.com,529.523.3758,Male,28,1998-02-05,6629 River Blvd,Tokyo,,100-0001,Japan,Gold,188,529.99,33.12,04/01/2021,2023-01-05,true,false,false,true,true,en,,social_media,2021-01-04T00:00:00,2021-09-21T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000806,David,Brown,David Brown,david.brown356@yahoo.com,(811) 398-3287,Prefer not to say,80,1946-02-18,4233 River Dr,Toronto,ON,M5V 2H1,Canada,Bronze,134,43060.49,2691.28,2020-11-19T00:00:00,2023-08-19,yes,true,false,true,true,zh,GBP,website,2020-11-19T00:00:00,2021-08-09T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000807,Michael,Miller,Michael Miller,michael.miller524@company.com,2246551362,Male,70,1956-02-16,4603 Forest St,Amsterdam,,1012 AB,Netherlands,PLATINUM,159,2520.6,252.06,1645398000,2026-06-11,true,true,true,false,true,fr,EUR,,2022-02-21T00:00:00,2022-04-19T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000808,Michael,Dubois,Michael Dubois,michael.dubois461@outlook.com,4662619171,,78,1948-02-18,1401 River Dr,Chicago,IL,60601,USA,Silver,129,43614.06,6230.58,2020-10-06T00:00:00,2022-07-01,false,true,,true,true,fr,USD,partner,2020-10-06T00:00:00,2021-01-20T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000809,Linda,Kim,Linda Kim,linda.kim449@yahoo.com,(816) 365-3229,M,42,1984-02-09,9285 Forest Rd,Chicago,IL,60601,USA,Bronze,93,11943.73,1706.25,2019-08-28,2021-11-08,yes,false,,true,false,en,AUD,social_media,2019-08-28T00:00:00,2019-11-24T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000810,Carlos,Martinez,Carlos Martinez,carlos.martinez803@mail.com,6048615994,Female,33,1993-02-06,8804 Lake Blvd,Los Angeles,CA,90001,USA,vip,85,-45632.72,,01-18-2019,2019-12-01,true,false,true,false,false,,USD,social_media,2019-01-18T00:00:00,2019-09-09T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000811,Liam,Tanaka,Liam Tanaka,liam.tanaka364@outlook.com,262.858.4011,male,43,1983-02-09,2541 Lake Dr,Paris,,75001,France,VIP,27,5251.85,194.51,01/06/2024,2024-06-10,yes,true,true,false,false,de,,referral,2024-06-01T00:00:00,2025-05-29T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000812,Liam,Rodriguez,Liam Rodriguez,liam.rodriguez186@yahoo.com,(396) 625-2517,F,82,1944-02-19,2758 Forest St,Los Angeles,CA,90001,USA,Gold,7,29566.52,1478.33,02-02-2023,2026-03-23,false,false,true,true,false,zh,JPY,,2023-02-02T00:00:00,2023-05-16T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000813,Yuki,Martinez,Yuki Martinez,yuki.martinez68@yahoo.com,(400) 877-6705,,22,2004-02-04,2179 Lake Rd,London,,SW1A 1AA,United Kingdom,Silver,198,40050.57,1112.52,2023-09-04,2027-07-16,true,false,false,false,true,zh,AUD,social_media,2023-09-04T00:00:00,2024-06-23T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000814,Yuki,Brown,Yuki Brown,yuki.brown680@mail.com,(309) 409-6279,F,19,2007-02-03,3712 Forest Ln,Toronto,ON,M5V 2H1,Canada,Bronze,6,34631.98,1117.16,12/11/2022,2023-06-05,yes,false,true,true,false,zh,GBP,social_media,2022-11-12T00:00:00,2022-11-14T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000815,Susan,Anderson,Susan Anderson,susan.anderson987@outlook.com,3437087982,,66,1960-02-15,7410 River Ln,Chicago,IL,60601,USA,gold,177,21530.14,598.06,2018-08-04T00:00:00,2022-10-30,1,false,false,true,true,ja,,mobile_app,2018-08-04T00:00:00,2019-06-26T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000816,Barbara,Wang,Barbara Wang,N/A,(644) 214-5832,M,55,1971-02-12,5830 Main Dr,Amsterdam,,1012 AB,Netherlands,Silver,91,14103.01,542.42,24/03/2023,2026-10-08,yes,true,true,false,false,es,AUD,partner,2023-03-24T00:00:00,2023-06-27T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000817,Michael,Brown,Michael Brown,michael.brown153@yahoo.com,8215748637,"",52,1974-02-11,6669 Park Blvd,London,,SW1A 1AA,United Kingdom,Gold,104,40052.18,3337.68,1696024800,2027-09-28,no,true,true,false,true,,JPY,referral,2023-09-30T00:00:00,2024-12-13T00:00:00,customers.json,2026-02-10T22:25:28.068809
CUS-00000818,Michael,Chen,Michael Chen,michael.chen776@mail.com,8213699816,Other,44,1982-02-09,4903 Park St,London,,SW1A 1AA,United Kingdom,VIP,80,7565.93,204.48,2018-09-08,2020-03-27,1,true,true,false,false,fr,CAD,website,2018-09-08T00:00:00,2019-07-01T00:00:00,customers.json,2026-02-10T22:25:28.068809
