customer_id,full_name,first_name,last_name,email,phone,gender,age,date_of_birth,address_street,address_city,address_state,address_postal_code,address_country,segment,total_spend,registration_date,last_purchase_date,is_active,email_verified,phone_verified,preferences_newsletter,preferences_sms_notifications,preferences_preferred_language,preferences_preferred_currency,metadata_source,total_orders,average_order_value,metadata_created_at,metadata_updated_at,source_file,loaded_at
CUS-00000102,Carlos Kim,Carlos,Kim,carlos.kim317@outlook.com,18524423976,,18,2008-02-03,7607 Hill Rd,Berlin,,10115,Germany,Platinum,32022.19,2023-06-15,2023-06-29,false,false,false,false,false,fr,USD,social_media,80,914.92,2023-06-15,2024-08-05,customers.json,2026-02-10T22:25:28.068809
CUS-00000908,Barbara Patel,Barbara,Patel,barbara.patel47@company.com,UNLISTED,other,52,1974-02-11,6579 Park Blvd,Los Angeles,CA,90001,USA,BRONZE,17465.45,2021-10-04,2025-01-20,true,false,false,false,true,fr,CAD,referral,66,3493.09,2021-04-10,2022-03-28,customers.json,2026-02-10T22:25:28.068809
CUS-00000643,John Smith,John,Smith,john.smith826@company.com,,,32,1994-02-06,4951 River Blvd,Tokyo,,100-0001,Japan,GOLD,10515.19,2020-06-28,2020-12-07,false,false,true,true,true,zh,CAD,social_media,114,701.01,2020-06-28,2020-11-15,customers.json,2026-02-10T22:25:28.068809
CUS-00000679,Wei Garcia,Wei,Garcia,wei.garcia677@yahoo.com,9441764953,,62,1964-02-14,1064 River St,Amsterdam,,1012 AB,Netherlands,Bronze,2455.54,2018-06-04,2021-08-13,true,true,false,true,true,ja,CAD,mobile_app,155,50.11,2018-04-06,2018-11-14,customers.json,2026-02-10T22:25:28.068809
CUS-00000762,Christopher Wang,Christopher,Wang,christopher.wang273@gmail.com,7524972881,"",150,1876-03-06,8175 Elm Rd,Sydney,NSW,2000,Australia,Gold,9680.76,2019-01-30,2022-09-16,true,false,true,false,true,es,EUR,website,90,691.48,2019-01-30,2019-09-11,customers.json,2026-02-10T22:25:28.068809
CUS-00000677,Patricia Mueller,Patricia,Mueller,patricia.mueller656@mail.com,7817367344,female,84,1942-02-19,7411 Elm Rd,Amsterdam,,1012 AB,Netherlands,Bronze,43147.85,2022-09-18,,false,false,,false,false,es,JPY,referral,200,3081.99,2022-09-18,2024-01-02,customers.json,2026-02-10T22:25:28.068809
CUS-00000910,Jennifer Smith,Jennifer,Smith,,UNLISTED,prefer not to say,67,1959-02-15,3862 Forest Blvd,London,,SW1A 1AA,United Kingdom,Bronze,42286.89,2020-08-23,2023-12-31,true,false,true,false,true,de,EUR,website,89,1174.64,2020-08-23,2021-08-08,customers.json,2026-02-10T22:25:28.068809
CUS-00000490,Fatima Dubois,Fatima,Dubois,fatima.dubois349@outlook.com,3803547403,f,35,1991-02-07,9068 Lake Ln,Amsterdam,,1012 AB,Netherlands,Platinum,21490.97,2021-04-08,2021-12-19,true,true,true,false,false,fr,CAD,mobile_app,83,7163.66,2021-04-08,2022-07-27,customers.json,2026-02-10T22:25:28.068809
CUS-00000585,Priya Dubois,Priya,Dubois,priya.dubois50@outlook.com,16487132509,"",52,1974-02-11,1477 Forest St,Amsterdam,,1012 AB,Netherlands,Bronze,19746.69,2024-09-08,,false,false,false,false,true,,CAD,website,193,1795.15,2024-09-08,2024-12-28,customers.json,2026-02-10T22:25:28.068809
CUS-00000096,Michael Brown,Michael,Brown,michael.brown28@company.com,4032244245,female,80,1946-02-18,2095 River Dr,Amsterdam,,1012 AB,Netherlands,Gold,19568.73,2021-11-17,2025-06-29,false,true,true,true,false,es,CAD,partner,91,455.09,2021-11-17,2022-02-22,customers.json,2026-02-10T22:25:28.068809
CUS-00000934,Priya Martinez,Priya,Martinez,priya.martinez813@company.com,7813475347,female,44,1982-02-09,9024 Forest Blvd,Toronto,ON,M5V 2H1,Canada,VIP,4605.49,2019-06-06,2022-05-08,true,true,false,false,false,zh,JPY,social_media,136,177.13,2019-06-06,2019-11-06,customers.json,2026-02-10T22:25:28.068809
CUS-00000174,Richard Kim,Richard,Kim,richard.kim556@gmail.com,9733397621,female,39,1987-02-08,182 Lake Rd,Paris,,75001,France,VIP,30465.99,2018-12-23,2021-07-07,true,true,false,true,false,de,,social_media,11,677.02,2018-12-23,2019-01-09,customers.json,2026-02-10T22:25:28.068809
CUS-00000372,Elizabeth Tanaka,Elizabeth,Tanaka,elizabeth.tanaka686@gmail.com,17841001839,male,40,1986-02-08,2821 Forest Rd,Berlin,,10115,Germany,Silver,23704.09,2018-07-16,2019-10-29,true,false,,false,true,,AUD,social_media,160,607.8,2018-07-16,2018-12-27,customers.json,2026-02-10T22:25:28.068809
CUS-00000453,Marie Silva,Marie,Silva,marie.silva644@outlook.com,5308275993,"",,,6035 Lake Ave,Los Angeles,CA,90001,USA,VIP,38745.74,2018-07-24,2020-11-23,true,false,true,false,false,es,JPY,social_media,120,861.02,2018-07-24,2018-08-09,customers.json,2026-02-10T22:25:28.068809
CUS-00000853,Priya Dubois,Priya,Dubois,priya.dubois889@gmail.com,UNLISTED,male,39,1987-02-08,2267 Hill Ave,Chicago,IL,60601,USA,GOLD,34781.04,2021-08-26,,false,true,,false,false,fr,AUD,social_media,63,1449.21,2021-08-26,2022-05-07,customers.json,2026-02-10T22:25:28.068809
CUS-00000929,Barbara Rodriguez,Barbara,Rodriguez,barbara.rodriguez648@mail.com,18513712577,"",28,1998-02-05,8793 Hill Blvd,Berlin,,10115,Germany,VIP,46604.38,2018-06-06,2019-12-01,true,true,true,true,true,ja,JPY,website,133,1226.43,2018-06-06,2019-01-16,customers.json,2026-02-10T22:25:28.068809
CUS-00000801,Jennifer Johnson,Jennifer,Johnson,jennifer.johnson742@gmail.com,3208526611,female,67,1959-02-15,5502 Lake Rd,Amsterdam,,1012 AB,Netherlands,silver,36636.81,2020-10-03,2022-05-31,false,false,false,false,true,en,CAD,website,172,1592.9,2020-03-10,2021-04-23,customers.json,2026-02-10T22:25:28.068809
CUS-00000774,Karen Brown,Karen,Brown,karen.brown44@mail.com,2636274701,"",80,1946-02-18,5040 Elm Rd,Amsterdam,,1012 AB,Netherlands,GOLD,10476.33,2020-10-27,2021-06-05,false,true,true,true,false,,CAD,website,7,349.21,2020-10-27,2021-09-24,customers.json,2026-02-10T22:25:28.068809
CUS-00000191,Jessica Johnson,Jessica,Johnson,jessica.johnson696@mail.com,9463495461,male,19,2007-02-03,1208 Lake St,Sydney,NSW,2000,Australia,Platinum,12447.45,2022-05-07,,false,true,true,false,false,en,GBP,website,34,518.64,2022-05-07,2022-11-24,customers.json,2026-02-10T22:25:28.068809
CUS-00000583,Karen Dubois,Karen,Dubois,karen.dubois584@company.com,7638353020,male,23,2003-02-04,7296 Oak Ln,Toronto,ON,M5V 2H1,Canada,Platinum,16020.85,2022-07-29,2024-06-24,true,true,,false,false,ja,CAD,social_media,179,372.58,2022-07-29,2023-11-01,customers.json,2026-02-10T22:25:28.068809
CUS-00000726,Jennifer Williams,Jennifer,Williams,jennifer.williams163@outlook.com,5868285387,male,53,1973-02-11,6239 Main Blvd,Toronto,ON,M5V 2H1,Canada,Bronze,6578.64,2020-08-21,2024-10-13,false,false,false,true,true,fr,USD,partner,16,234.95,2020-08-21,2020-10-20,customers.json,2026-02-10T22:25:28.068809
CUS-00000152,Wei Kim,Wei,Kim,wei.kim779@yahoo.com,12528399312,female,85,1941-02-19,8563 Main Blvd,Los Angeles,CA,90001,USA,Silver,16917.97,2018-11-12,2021-07-06,true,true,false,true,false,en,JPY,website,36,338.36,2018-11-12,2019-08-21,customers.json,2026-02-10T22:25:28.068809
CUS-00000652,Hans O'Brien,Hans,O'Brien,,,male,77,1949-02-17,5160 Park St,Sydney,NSW,2000,Australia,Platinum,34177.92,2018-06-06,2018-06-16,true,false,,true,true,,JPY,social_media,68,1102.51,2018-06-06,2018-10-18,customers.json,2026-02-10T22:25:28.068809
CUS-00000952,Hans Patel,Hans,Patel,hans.patel378@company.com,4451874054,,82,1944-02-19,1458 Hill Ln,Chicago,IL,60601,USA,Platinum,2401.8,2023-01-29,,false,true,true,true,true,fr,USD,mobile_app,122,400.3,2023-01-29,2023-02-25,customers.json,2026-02-10T22:25:28.068809
CUS-00000338,Sarah Dubois,Sarah,Dubois,sarah.dubois607@gmail.com,3473681943,female,44,1982-02-09,6578 Forest Ave,Berlin,,10115,Germany,Bronze,49627.99,2018-04-08,2018-06-21,true,false,false,true,false,es,USD,mobile_app,134,1503.88,2018-04-08,2019-05-21,customers.json,2026-02-10T22:25:28.068809
CUS-00000114,Mary Jones,Mary,Jones,mary.jones326@mail.com,14505743525,,31,1995-02-06,663 Main Rd,Tokyo,,100-0001,Japan,Bronze,25742.88,2022-03-25,2022-10-09,true,true,,true,true,,EUR,website,147,735.51,2022-03-25,2023-07-24,customers.json,2026-02-10T22:25:28.068809
CUS-00000998,Michael Garcia,Michael,Garcia,michael.garcia234@yahoo.com,,male,56,1970-02-12,1958 Forest St,Amsterdam,,1012 AB,Netherlands,VIP,33539.34,2021-01-15,2021-10-01,true,true,true,true,true,zh,EUR,social_media,12,1016.34,2021-01-15,2022-05-09,customers.json,2026-02-10T22:25:28.068809
CUS-00000098,Jennifer Williams,Jennifer,Williams,jennifer.williams683@company.com,9985128839,m,55,1971-02-12,5671 Elm Ln,London,,SW1A 1AA,United Kingdom,Silver,,2020-06-06,2021-01-09,true,false,false,true,false,es,,partner,171,,2020-06-06,2020-11-25,customers.json,2026-02-10T22:25:28.068809
CUS-00000105,David Silva,David,Silva,david.silva132@company.com,18859379735,male,84,1942-02-19,6764 River Rd,New York,NY,10001,USA,Platinum,5801.42,2024-05-27,,true,true,true,true,true,fr,GBP,partner,121,152.67,2024-05-27,2025-01-03,customers.json,2026-02-10T22:25:28.068809
CUS-00000837,Patricia Davis,Patricia,Davis,patricia.davis45@outlook.com,2277043172,m,55,1971-02-12,903 Lake Blvd,Toronto,ON,M5V 2H1,Canada,VIP,45576.8,2024-07-26,,false,false,false,false,true,ja,GBP,partner,65,2278.84,2024-07-26,2024-07-26,customers.json,2026-02-10T22:25:28.068809
CUS-00000278,Robert Jones,Robert,Jones,robert.jones796@outlook.com,5306712093,"",30,1996-02-06,9091 Lake Rd,Los Angeles,CA,90001,USA,SILVER,34825.86,2020-01-17,2021-07-04,true,true,true,true,true,,,social_media,60,4975.12,2020-01-17,2020-11-18,customers.json,2026-02-10T22:25:28.068809
CUS-00000709,Linda Mueller,Linda,Mueller,,17209391507,"",18,2008-02-03,8232 Park Dr,Toronto,ON,M5V 2H1,Canada,Gold,26224.26,2022-03-18,,false,true,,false,true,es,CAD,social_media,53,596.01,2022-03-18,2023-04-28,customers.json,2026-02-10T22:25:28.068809
CUS-00000048,Linda Anderson,Linda,Anderson,linda.anderson778@company.com,3379126968,,77,1949-02-17,9322 Forest Rd,New York,NY,10001,USA,Silver,13302.31,2024-02-23,,false,true,true,false,true,,,website,176,950.16,2024-02-23,2024-06-05,customers.json,2026-02-10T22:25:28.068809
CUS-00000631,Christopher Garcia,Christopher,Garcia,christopher.garcia120@gmail.com,4293632285,male,57,1969-02-12,804 Main St,Toronto,ON,M5V 2H1,Canada,PLATINUM,3654.44,2018-08-02,2023-12-06,true,false,false,false,false,ja,JPY,social_media,76,1218.15,2018-08-02,2019-04-29,customers.json,2026-02-10T22:25:28.068809
CUS-00000867,Wei Jones,Wei,Jones,wei.jones84@company.com,13087259753,m,58,1968-02-13,6742 Elm Rd,Sydney,NSW,2000,Australia,PLATINUM,25595.25,2022-01-22,2024-07-10,true,true,true,true,false,,JPY,referral,153,4265.88,2022-01-22,2023-03-04,customers.json,2026-02-10T22:25:28.068809
CUS-00000165,William Williams,William,Williams,william.williams901@yahoo.com,4021778882,female,44,1982-02-09,1603 Elm Ave,Paris,,75001,France,GOLD,793.63,2024-08-05,2026-02-05,false,true,false,false,true,zh,JPY,mobile_app,102,27.37,2024-08-05,2025-12-01,customers.json,2026-02-10T22:25:28.068809
CUS-00000304,Linda Mueller,Linda,Mueller,linda.mueller384@yahoo.com,13064546346,male,60,1966-02-13,4898 Oak St,Amsterdam,,1012 AB,Netherlands,Platinum,41243.54,2022-11-27,2025-09-07,false,false,false,true,false,zh,USD,mobile_app,154,916.52,2022-11-27,2023-01-09,customers.json,2026-02-10T22:25:28.068809
CUS-00000228,Mary Davis,Mary,Davis,mary.davis148@outlook.com,19604375953,"",79,1947-02-18,1416 Forest St,Sydney,NSW,2000,Australia,Bronze,29604.33,2024-05-05,2024-09-02,true,true,true,false,false,zh,,website,53,3289.37,2024-05-05,2024-07-26,customers.json,2026-02-10T22:25:28.068809
CUS-00000671,Yuki Davis,Yuki,Davis,yuki.davis937@mail.com,9607191292,f,46,1980-02-10,1158 Forest Dr,Sydney,NSW,2000,Australia,Platinum,37062.1,2021-03-09,2024-10-15,false,false,false,false,false,en,AUD,social_media,199,2470.81,2021-03-09,2022-03-27,customers.json,2026-02-10T22:25:28.068809
CUS-00000237,Fatima Kim,Fatima,Kim,fatima.kim167@gmail.com,14183263365,female,29,1997-02-05,7953 Lake Ave,Berlin,,10115,Germany,Silver,14012.73,2024-12-01,,true,false,true,false,false,ja,,mobile_app,154,1556.97,2024-01-12,2025-04-19,customers.json,2026-02-10T22:25:28.068809
CUS-00000285,David Kim,David,Kim,david.kim850@company.com,6321202571,male,53,1973-02-11,5491 Hill Blvd,Paris,,75001,France,Gold,21775.12,2020-04-29,2025-10-19,false,false,false,true,true,,CAD,,182,588.52,2020-04-29,2021-08-03,customers.json,2026-02-10T22:25:28.068809
CUS-00000574,Christopher Mueller,Christopher,Mueller,christopher.mueller631@gmail.com,18743575034,prefer not to say,19,2007-02-03,8321 Main Dr,Sydney,NSW,2000,Australia,silver,759.54,2024-09-29,,false,true,false,true,false,en,AUD,,31,42.2,2024-09-29,2024-11-25,customers.json,2026-02-10T22:25:28.068809
CUS-00000513,Marie Williams,Marie,Williams,marie.williams386@company.com,4239029360,m,,,8734 Elm St,Los Angeles,CA,90001,USA,Gold,30959.38,2021-07-04,2021-10-31,false,true,,true,false,zh,CAD,partner,66,7739.85,2021-07-04,2022-05-28,customers.json,2026-02-10T22:25:28.068809
CUS-00000645,Priya Williams,Priya,Williams,priya.williams256@outlook.com,UNLISTED,f,79,1947-02-18,4490 Forest Blvd,Los Angeles,CA,90001,USA,Gold,48106.38,2024-06-01,,true,false,false,false,false,es,GBP,social_media,156,1718.08,2024-06-01,2024-11-27,customers.json,2026-02-10T22:25:28.068809
CUS-00000375,Hans Williams,Hans,Williams,hans.williams257@mail.com,19444294643,female,71,1955-02-16,8116 Elm St,Sydney,NSW,2000,Australia,Gold,465.29,2020-03-24,2021-01-20,true,false,,true,true,en,,referral,86,21.15,2020-03-24,2020-11-19,customers.json,2026-02-10T22:25:28.068809
CUS-00000888,James Anderson,James,Anderson,james.anderson557@yahoo.com,,male,18,2008-02-03,4460 Hill St,Sydney,NSW,2000,Australia,Gold,1421.07,2018-06-01,2023-02-02,true,true,false,true,false,de,CAD,referral,93,1421.07,2018-06-01,2019-08-15,customers.json,2026-02-10T22:25:28.068809
CUS-00000216,Susan Tanaka,Susan,Tanaka,susan.tanaka976@company.com,14463843849,female,75,1951-02-17,2454 Lake Rd,Los Angeles,CA,90001,USA,Platinum,44560.61,2020-05-05,2020-06-07,true,true,,true,true,es,,referral,104,5570.08,2020-05-05,2020-06-06,customers.json,2026-02-10T22:25:28.068809
CUS-00000272,Carlos Brown,Carlos,Brown,carlos.brown772@mail.com,3177144048,f,36,1990-02-07,9579 River Blvd,Tokyo,,100-0001,Japan,Bronze,34233.55,2023-08-04,,true,false,,true,true,fr,GBP,social_media,28,3803.73,2023-08-04,2023-11-18,customers.json,2026-02-10T22:25:28.068809
CUS-00000185,David Davis,David,Davis,david.davis584@gmail.com,2347647062,,70,1956-02-16,7056 River Blvd,Toronto,ON,M5V 2H1,Canada,bronze,32961.14,2019-06-24,2021-12-28,true,false,true,false,false,fr,USD,,40,672.68,2019-06-24,2019-09-15,customers.json,2026-02-10T22:25:28.068809
CUS-00000813,Yuki Martinez,Yuki,Martinez,yuki.martinez68@yahoo.com,4008776705,,22,2004-02-04,2179 Lake Rd,London,,SW1A 1AA,United Kingdom,Silver,40050.57,2023-09-04,,true,false,false,false,true,zh,AUD,social_media,198,1112.52,2023-09-04,2024-06-23,customers.json,2026-02-10T22:25:28.068809
CUS-00000939,William Wang,William,Wang,william.wang555@mail.com,2559357826,f,67,1959-02-15,1346 Elm Ln,Tokyo,,100-0001,Japan,VIP,29533.21,2021-09-20,2023-03-22,true,true,,true,false,fr,AUD,mobile_app,136,671.21,2021-09-20,2022-09-05,customers.json,2026-02-10T22:25:28.068809
CUS-00000488,Mary Dubois,Mary,Dubois,mary.dubois215@mail.com,UNLISTED,male,78,1948-02-18,9188 Forest St,Sydney,NSW,2000,Australia,VIP,1388.68,2022-03-09,,true,false,true,true,false,ja,JPY,website,41,28.34,2022-03-09,2022-05-15,customers.json,2026-02-10T22:25:28.068809
CUS-00000839,Michael Dubois,Michael,Dubois,michael.dubois496@company.com,UNLISTED,male,36,1990-02-07,1128 Forest Rd,London,,SW1A 1AA,United Kingdom,SILVER,14434.2,2023-11-29,,true,false,true,true,true,ja,AUD,partner,56,465.62,2023-11-29,2024-11-02,customers.json,2026-02-10T22:25:28.068809
CUS-00000725,Marie Smith,Marie,Smith,marie.smith70@gmail.com,8538957427,"",71,1955-02-16,409 Park St,Tokyo,,100-0001,Japan,platinum,1508.08,2021-01-29,2022-02-07,true,true,true,false,true,zh,,partner,176,30.78,2021-01-29,2021-05-22,customers.json,2026-02-10T22:25:28.068809
CUS-00000194,Jessica Johnson,Jessica,Johnson,,UNLISTED,f,27,1999-02-05,72 Oak Blvd,Chicago,IL,60601,USA,platinum,9877.18,2022-09-23,2025-07-21,true,false,true,false,false,en,GBP,partner,59,224.48,2022-09-23,2023-05-06,customers.json,2026-02-10T22:25:28.068809
CUS-00000738,David Miller,David,Miller,david.miller551@company.com,18442643532,female,64,1962-02-14,1111 Main Blvd,Tokyo,,100-0001,Japan,Silver,35394.82,2024-05-28,,false,true,,true,false,,,mobile_app,1,707.9,2024-05-28,2025-05-02,customers.json,2026-02-10T22:25:28.068809
CUS-00000327,Emma Mueller,Emma,Mueller,emma.mueller713@outlook.com,,female,73,1953-02-16,7865 Elm Rd,Toronto,ON,M5V 2H1,Canada,Bronze,47625.86,2020-08-31,2024-09-29,false,false,false,false,false,es,AUD,social_media,77,3663.53,2020-08-31,2021-03-04,customers.json,2026-02-10T22:25:28.068809
CUS-00000590,Karen Dubois,Karen,Dubois,karen.dubois384@gmail.com,UNLISTED,male,63,1963-02-14,8624 Main Dr,Berlin,,10115,Germany,Bronze,-26020.04,2021-08-07,,true,false,false,true,false,ja,USD,,123,,2021-08-07,2021-08-13,customers.json,2026-02-10T22:25:28.068809
CUS-00000894,Joseph O'Brien,Joseph,O'Brien,joseph.o'brien457@yahoo.com,8248157673,prefer not to say,58,1968-02-13,8120 Lake St,Toronto,ON,M5V 2H1,Canada,Gold,47387.76,2024-02-16,2024-10-19,false,false,true,false,true,ja,JPY,mobile_app,136,1634.06,2024-02-16,2024-12-06,customers.json,2026-02-10T22:25:28.068809
CUS-00000878,Marie Anderson,Marie,Anderson,marie.anderson675@gmail.com,6988135452,"",65,1961-02-14,8047 River Rd,Amsterdam,,1012 AB,Netherlands,Silver,20162.85,2019-08-02,2020-09-28,false,true,true,true,false,zh,JPY,referral,84,650.41,2019-08-02,2019-11-15,customers.json,2026-02-10T22:25:28.068809
CUS-00000107,Linda Patel,Linda,Patel,linda.patel380@mail.com,4992875343,,68,1958-02-15,460 Main Dr,London,,SW1A 1AA,United Kingdom,Bronze,35724.57,2019-03-18,2022-12-28,true,false,,true,true,,CAD,website,167,1701.17,2019-03-18,2020-02-12,customers.json,2026-02-10T22:25:28.068809
CUS-00000170,Mary Smith,Mary,Smith,mary.smith630@yahoo.com,,female,69,1957-02-15,6849 Main Blvd,London,,SW1A 1AA,United Kingdom,Bronze,1112.32,2022-04-15,2025-12-24,true,true,,false,true,en,AUD,referral,112,123.59,2022-04-15,2022-08-09,customers.json,2026-02-10T22:25:28.068809
CUS-00000940,Christopher Johnson,Christopher,Johnson,christopher.johnson529@mail.com,5621804444,female,18,2008-02-03,8162 Forest Rd,Toronto,ON,M5V 2H1,Canada,Bronze,35768.26,2021-02-16,2022-06-01,true,true,true,true,false,en,JPY,mobile_app,20,894.21,2021-02-16,2021-07-12,customers.json,2026-02-10T22:25:28.068809
CUS-00000955,Fatima O'Brien,Fatima,O'Brien,fatima.o'brien557@company.com,UNLISTED,female,75,1951-02-17,9838 Forest Blvd,Toronto,ON,M5V 2H1,Canada,Platinum,39573.13,2022-05-10,2024-11-03,true,true,false,false,true,zh,,social_media,112,1276.55,2022-10-05,2023-06-30,customers.json,2026-02-10T22:25:28.068809
CUS-00000414,Priya Rodriguez,Priya,Rodriguez,priya.rodriguez682@gmail.com,4616531113,male,22,2004-02-04,6363 River St,Tokyo,,100-0001,Japan,Bronze,49082.99,2019-03-12,2023-05-06,false,true,true,true,false,en,,,110,2337.29,2019-03-12,2019-04-13,customers.json,2026-02-10T22:25:28.068809
CUS-00000568,Ahmed Chen,Ahmed,Chen,ahmed.chen457@outlook.com,2619596285,f,31,1995-02-06,329 Lake St,Amsterdam,,1012 AB,Netherlands,Platinum,6062.59,2018-08-14,2018-08-18,true,true,false,true,true,en,JPY,,41,263.59,2018-08-14,2019-03-05,customers.json,2026-02-10T22:25:28.068809
CUS-00000895,Wei Tanaka,Wei,Tanaka,wei.tanaka764@gmail.com,12564943043,f,83,1943-02-19,5100 Lake St,Amsterdam,,1012 AB,Netherlands,GOLD,44900.18,2021-07-19,2023-08-13,false,true,,false,false,ja,USD,referral,18,1603.58,2021-07-19,2021-12-22,customers.json,2026-02-10T22:25:28.068809
CUS-00000409,James Anderson,James,Anderson,james.anderson508@yahoo.com,UNLISTED,male,74,1952-02-17,5335 Elm Dr,Paris,,75001,France,Platinum,12784.33,2022-09-11,,true,false,false,true,true,de,AUD,referral,147,6392.16,2022-09-11,2023-09-24,customers.json,2026-02-10T22:25:28.068809
CUS-00000332,Wei Miller,Wei,Miller,wei.miller186@gmail.com,4591229826,female,29,1997-02-05,5313 Forest St,Berlin,,10115,Germany,Gold,6319.4,2018-07-03,2023-02-04,true,true,true,false,false,de,GBP,website,151,351.08,2018-07-03,2018-08-12,customers.json,2026-02-10T22:25:28.068809
CUS-00000120,Richard Garcia,Richard,Garcia,richard.garcia891@mail.com,UNLISTED,male,70,1956-02-16,1032 Forest Dr,New York,NY,10001,USA,Gold,30411.1,2022-12-26,2023-10-14,true,true,,false,false,zh,CAD,social_media,159,1169.66,2022-12-26,2023-05-05,customers.json,2026-02-10T22:25:28.068809
CUS-00000323,Jessica Johnson,Jessica,Johnson,jessica.johnson637@gmail.com,7529308732,female,68,1958-02-15,6998 Main Ave,Los Angeles,CA,90001,USA,Silver,39870.32,2020-10-27,2023-06-24,true,false,true,true,false,en,CAD,website,50,813.68,2020-10-27,2021-01-26,customers.json,2026-02-10T22:25:28.068809
CUS-00000184,James Williams,James,Williams,james.williams305@outlook.com,5128584716,,22,2004-02-04,7124 River Ln,Paris,,75001,France,Bronze,24810.52,2019-04-30,2022-05-17,true,false,true,false,true,en,AUD,mobile_app,99,1240.53,2019-04-30,2019-08-27,customers.json,2026-02-10T22:25:28.068809
CUS-00000784,Joseph Miller,Joseph,Miller,joseph.miller143@mail.com,9741782467,"",25,2001-02-04,3393 Forest Ave,Sydney,NSW,2000,Australia,Silver,17092.85,2020-11-12,2023-12-24,true,true,,true,true,ja,,partner,31,2441.84,2020-12-11,2022-03-06,customers.json,2026-02-10T22:25:28.068809
CUS-00000427,Christopher Wang,Christopher,Wang,christopher.wang756@outlook.com,8373529186,male,64,1962-02-14,1179 Park Rd,Tokyo,,100-0001,Japan,VIP,23087.74,2021-10-10,2023-10-29,false,false,true,true,false,es,JPY,social_media,23,721.49,2021-10-10,2022-12-21,customers.json,2026-02-10T22:25:28.068809
CUS-00000874,Priya Williams,Priya,Williams,priya.williams553@gmail.com,19738358829,female,59,1967-02-13,4600 Park St,Chicago,IL,60601,USA,Platinum,5721.04,2024-05-14,,false,false,,false,true,en,EUR,website,89,119.19,2024-05-14,2024-05-30,customers.json,2026-02-10T22:25:28.068809
CUS-00000515,Joseph Patel,Joseph,Patel,joseph.patel755@company.com,4628723773,male,54,1972-02-12,5915 Park St,New York,NY,10001,USA,gold,34304.18,2024-06-06,,false,true,,false,true,de,GBP,referral,156,1008.95,2024-06-06,2024-06-07,customers.json,2026-02-10T22:25:28.068809
CUS-00000121,Sarah Wang,Sarah,Wang,sarah.wang872@mail.com,5092157733,m,19,2007-02-03,8434 Hill St,Tokyo,,100-0001,Japan,VIP,19071.99,2024-07-09,2026-01-03,true,true,false,true,false,en,JPY,social_media,84,1733.82,2024-07-09,2024-12-04,customers.json,2026-02-10T22:25:28.068809
CUS-00000359,James Davis,James,Davis,james.davis261@gmail.com,6421696070,female,81,1945-02-18,1753 Park Blvd,Berlin,,10115,Germany,Gold,16332.95,2021-04-23,2023-10-17,true,false,false,false,false,es,JPY,referral,152,453.69,2021-04-23,2021-10-06,customers.json,2026-02-10T22:25:28.068809
CUS-00000471,Karen Tanaka,Karen,Tanaka,karen.tanaka317@company.com,9744641160,f,23,2003-02-04,2827 Park Ln,Sydney,NSW,2000,Australia,Silver,43315.32,2019-07-08,2024-02-20,false,false,true,true,false,,GBP,,140,5414.41,2019-08-07,2020-03-20,customers.json,2026-02-10T22:25:28.068809
CUS-00000904,Sarah Silva,Sarah,Silva,sarah.silva785@gmail.com,3825329793,female,29,1997-02-05,7282 Oak Dr,Berlin,,10115,Germany,Gold,10420.78,2021-12-26,2025-02-20,false,true,false,false,false,fr,EUR,social_media,117,651.3,2021-12-26,2023-05-05,customers.json,2026-02-10T22:25:28.068809
CUS-00000957,Jennifer O'Brien,Jennifer,O'Brien,jennifer.o'brien342@outlook.com,UNLISTED,female,28,1998-02-05,5084 Forest St,Amsterdam,,1012 AB,Netherlands,Platinum,32478.96,2018-02-11,2022-06-12,true,false,true,true,false,,,mobile_app,164,927.97,2018-02-11,2018-07-11,customers.json,2026-02-10T22:25:28.068809
CUS-00000458,Marie Rodriguez,Marie,Rodriguez,marie.rodriguez427@mail.com,7215605622,male,62,1964-02-14,1315 Park St,Amsterdam,,1012 AB,Netherlands,VIP,18673.54,2021-09-26,2025-12-13,true,true,true,false,false,en,AUD,website,179,746.94,2021-09-26,2022-07-14,customers.json,2026-02-10T22:25:28.068809
CUS-00000781,Mary Mueller,Mary,Mueller,mary.mueller402@gmail.com,,female,34,1992-02-07,1571 Oak Rd,Toronto,ON,M5V 2H1,Canada,Bronze,37935.34,2018-08-14,2020-01-10,true,true,,true,false,en,JPY,website,81,1115.75,2018-08-14,2019-09-18,customers.json,2026-02-10T22:25:28.068809
CUS-00000315,Mary Chen,Mary,Chen,mary.chen624@yahoo.com,UNLISTED,female,36,1990-02-07,177 Forest Rd,New York,NY,10001,USA,vip,43175.65,2019-05-21,2021-08-11,false,true,,true,false,zh,EUR,referral,45,5396.96,2019-05-21,2020-09-19,customers.json,2026-02-10T22:25:28.068809
CUS-00000181,Fatima Jones,Fatima,Jones,,UNLISTED,female,57,1969-02-12,3643 Hill Rd,New York,NY,10001,USA,VIP,88.42,2020-10-20,2022-11-27,false,false,false,true,true,,JPY,,129,1.8,2020-10-20,2021-03-08,customers.json,2026-02-10T22:25:28.068809
