customer_id,full_name,segment,total_spend,total_orders,return_count,total_revenue,gross_revenue,return_amount,avg_order_value,first_purchase,last_purchase,days_since_last_purchase,customer_tenure_months,purchase_frequency,customer_lifetime_value,customer_segment_score,recency_score,frequency_score,monetary_score
CUS-00000798,Marie Dubois,BRONZE,3439.15,2,0,1494.6,1494.6,0.0,747.3,2023-11-22,2024-06-25,596,82,0.024390243,218.7219512195122,2.55,1,2,5
CUS-00000416,Carlos Johnson,VIP,28217.95,8,0,27322.809999999998,27322.809999999998,0.0,3415.3512499999997,2022-02-12,2024-04-09,673,92,0.08695652,3563.844782608695,3.25,1,4,5
CUS-00000873,Priya Miller,Gold,4877.18,9,0,17360.28,17360.28,0.0,1928.9199999999998,2022-01-22,2024-11-11,457,91,0.0989011,2289.2676923076924,3.25,1,4,5
CUS-00000506,Jennifer Patel,Silver,24779.26,10,0,37589.14,37589.14,0.0,3758.9139999999998,2022-03-27,2024-11-29,439,42,0.23809524,10739.754285714285,3.25,1,4,5
CUS-00000417,William Jones,Platinum,40330.78,6,1,13696.75,15027.57,-1330.82,2282.7916666666665,2022-07-26,2024-11-23,445,43,0.13953489,3822.3488372093025,3.25,1,4,5
CUS-00000173,Sarah O'Brien,Bronze,16098.29,1,0,5828.12,5828.12,0.0,5828.12,2022-09-17,2022-09-17,1243,74,0.013513514,945.1005405405406,2.55,1,2,5
CUS-00000951,Michael Brown,Gold,47971.62,2,0,5957.030000000001,5957.030000000001,0.0,2978.5150000000003,2022-06-09,2024-11-03,465,64,0.03125,1116.9431250000002,2.55,1,2,5
CUS-00000717,Elizabeth Anderson,Gold,23280.62,4,0,10903.53,10903.53,0.0,2725.8825,2022-01-12,2024-06-12,609,52,0.07692308,2516.199230769231,2.90,1,3,5
CUS-00000874,Priya Williams,Platinum,5721.04,6,0,16971.82,16971.82,0.0,2828.6366666666668,2022-02-04,2023-08-21,905,21,0.2857143,9698.182857142858,3.25,1,4,5
CUS-00000908,Barbara Patel,BRONZE,17465.45,9,1,18805.41,22943.93,-4138.5199999999995,2089.49,2022-01-21,2024-06-23,598,52,0.17307693,4339.71,3.25,1,4,5
CUS-00000664,Susan Kim,Bronze,41076.15,11,1,34633.92,38584.579999999994,-3950.6600000000003,3148.538181818182,2022-02-06,2024-12-27,411,76,0.14473684,5468.513684210526,3.60,1,5,5
CUS-00000687,Wei Tanaka,vip,0.0,2,0,1874.87,1874.87,0.0,937.435,2022-05-30,2023-10-20,845,93,0.021505376,241.91870967741937,2.55,1,2,5
CUS-00000294,Liam Brown,Platinum,30354.68,4,0,13259.38,13259.38,0.0,3314.845,2022-09-27,2023-11-02,832,63,0.06349207,2525.5961904761907,2.90,1,3,5
CUS-00000659,Joseph Anderson,Gold,22829.9,1,0,5860.58,5860.58,0.0,5860.58,2024-06-08,2024-06-08,613,51,0.019607844,1378.96,2.55,1,2,5
CUS-00000837,Patricia Davis,VIP,45576.8,10,0,33482.38,33482.38,0.0,3348.238,2022-04-18,2024-11-24,444,19,0.5263158,21146.76631578947,3.25,1,4,5
CUS-00000146,Michael Tanaka,Silver,0.0,7,0,11945.98,11945.98,0.0,1706.5685714285714,2023-03-23,2024-11-17,451,86,0.08139535,1666.880930232558,3.25,1,4,5
CUS-00000327,Emma Mueller,Bronze,47625.86,3,1,6019.720000000001,10032.66,-4012.94,2006.5733333333337,2022-03-27,2024-12-17,421,66,0.045454547,1094.4945454545457,2.90,1,3,5
CUS-00000176,Jennifer Silva,Platinum,27276.0,5,0,13141.580000000002,13141.580000000002,0.0,2628.3160000000003,2022-06-16,2024-03-26,687,22,0.22727273,7168.134545454546,2.90,1,3,5
CUS-00000870,Carlos Williams,Gold,11462.2,4,1,-722.7400000000002,4432.84,-5155.58,-180.68500000000006,2022-08-16,2024-11-15,453,62,0.06451613,-139.88516129032263,2.00,1,3,2
CUS-00000839,Michael Dubois,SILVER,14434.2,5,0,19512.14,19512.14,0.0,3902.428,2022-08-04,2024-01-09,764,27,0.18518518,8672.062222222221,2.90,1,3,5
CUS-00000057,Michael Dubois,VIP,35588.77,10,0,31847.069999999996,31847.069999999996,0.0,3184.7069999999994,2022-03-25,2024-10-11,488,82,0.12195122,4660.546829268292,3.25,1,4,5
CUS-00000441,Joseph Mueller,vip,24698.32,2,0,10955.4,10955.4,0.0,5477.7,2022-07-12,2024-08-27,533,34,0.05882353,3866.611764705882,2.55,1,2,5
CUS-00000647,William Martinez,Bronze,32913.41,9,0,17654.07,17654.07,0.0,1961.5633333333333,2022-03-22,2024-11-15,453,53,0.16981132,3997.147924528302,3.25,1,4,5
CUS-00000712,Sarah Johnson,vip,8277.55,6,0,15505.6,15505.6,0.0,2584.266666666667,2022-12-10,2024-08-11,549,37,0.16216215,5028.843243243244,3.25,1,4,5
CUS-00000527,Carlos Patel,Bronze,8301.47,7,1,12351.8,19865.86,-7514.0599999999995,1764.542857142857,2022-05-25,2024-12-11,427,90,0.07777778,1646.9066666666665,3.25,1,4,5
CUS-00000024,Elizabeth Miller,Gold,30524.26,4,0,15425.43,15425.43,0.0,3856.3575,2022-02-15,2023-05-07,1011,60,0.06666667,3085.0860000000002,2.90,1,3,5
CUS-00000008,Thomas Brown,VIP,37877.85,4,1,8150.289999999999,9164.56,-1014.2700000000001,2037.5724999999998,2022-08-17,2024-02-05,737,27,0.14814815,3622.35111111111,2.90,1,3,5
CUS-00000872,Yuki Smith,Platinum,23288.88,5,1,4863.53,11557.970000000001,-6694.4400000000005,972.7059999999999,2022-05-27,2024-12-07,431,30,0.16666667,1945.4119999999998,2.90,1,3,5
CUS-00000319,Barbara Kim,Platinum,14532.0,4,0,16028.59,16028.59,0.0,4007.1475,2022-05-25,2024-05-27,625,34,0.11764706,5657.149411764706,2.90,1,3,5
CUS-00000142,Richard O'Brien,VIP,48274.94,6,2,3460.6900000000005,8856.4,-5395.710000000001,576.7816666666668,2022-06-11,2024-10-28,471,92,0.06521739,451.394347826087,3.25,1,4,5
CUS-00000921,Elizabeth Kim,PLATINUM,24784.18,4,0,6001.349999999999,6001.349999999999,0.0,1500.3374999999999,2022-09-19,2024-12-07,431,52,0.07692308,1384.926923076923,2.90,1,3,5
CUS-00000887,Yuki Kim,Gold,2414.37,3,1,6543.379999999999,8035.87,-1492.49,2181.1266666666666,2022-11-04,2024-12-27,411,90,0.033333335,872.4506666666666,2.90,1,3,5
CUS-00000729,Linda Davis,Gold,19920.5,3,0,4510.2,4510.2,0.0,1503.3999999999999,2023-06-11,2024-10-18,481,57,0.05263158,949.5157894736842,2.90,1,3,5
CUS-00000162,Sarah Davis,Bronze,41121.21,4,0,16122.310000000001,16122.310000000001,0.0,4030.5775000000003,2022-11-03,2023-11-02,832,25,0.16,7738.7088,2.90,1,3,5
CUS-00000132,Thomas Brown,Gold,28439.08,2,0,4727.849999999999,4727.849999999999,0.0,2363.9249999999997,2023-02-20,2023-08-19,907,68,0.029411765,834.3264705882352,2.55,1,2,5
CUS-00000437,Sarah O'Brien,Silver,31141.41,6,0,15446.73,15446.73,0.0,2574.455,2022-09-04,2024-10-15,484,92,0.06521739,2014.7908695652172,3.25,1,4,5
CUS-00000832,Mary O'Brien,Silver,43119.38,4,1,4169.719999999999,11462.769999999999,-7293.05,1042.4299999999998,2022-04-01,2024-12-29,409,84,0.04761905,595.6742857142856,2.90,1,3,5
CUS-00000623,Michael Silva,Platinum,39228.74,4,0,10938.5,10938.5,0.0,2734.625,2022-11-26,2024-04-05,677,66,0.060606062,1988.818181818182,2.90,1,3,5
CUS-00000669,David Mueller,GOLD,33017.35,2,0,6446.77,6446.77,0.0,3223.385,2022-09-14,2023-08-29,897,45,0.044444446,1719.1386666666667,2.55,1,2,5
CUS-00000739,Sarah Tanaka,Silver,25232.4,2,0,8693.169999999998,8693.169999999998,0.0,4346.584999999999,2022-06-02,2023-07-30,927,67,0.029850746,1556.9856716417908,2.55,1,2,5
CUS-00000716,Marie Dubois,platinum,20192.6,4,0,21526.63,21526.63,0.0,5381.6575,2022-01-31,2024-11-21,447,33,0.121212125,7827.865454545456,2.90,1,3,5
CUS-00000075,Robert Dubois,VIP,40567.58,6,0,19041.899999999998,19041.899999999998,0.0,3173.6499999999996,2022-01-26,2023-10-19,846,52,0.115384616,4394.284615384615,3.25,1,4,5
CUS-00000838,William Kim,Gold,44244.71,3,0,1926.3899999999999,1926.3899999999999,0.0,642.13,2022-06-02,2023-03-22,1057,44,0.06818182,525.3790909090909,2.90,1,3,5
CUS-00000673,Yuki Kim,Gold,4896.44,2,0,5847.53,5847.53,0.0,2923.765,2022-01-25,2022-07-29,1293,38,0.05263158,1846.5884210526315,2.55,1,2,5
CUS-00000135,Barbara Brown,Gold,38012.33,3,0,10291.589999999998,10291.589999999998,0.0,3430.5299999999993,2023-08-08,2023-11-20,814,70,0.042857144,1764.2725714285712,2.90,1,3,5
CUS-00000808,Michael Dubois,Silver,43614.06,1,0,7915.49,7915.49,0.0,7915.49,2022-06-16,2022-06-16,1336,64,0.015625,1484.154375,2.55,1,2,5
CUS-00000856,Karen Martinez,VIP,6865.69,2,0,2081.3,2081.3,0.0,1040.65,2022-06-26,2023-01-27,1111,23,0.08695652,1085.8956521739133,2.55,1,2,5
CUS-00000426,Jennifer Johnson,Platinum,13106.34,1,0,3830.2400000000002,3830.2400000000002,0.0,3830.2400000000002,2024-02-11,2024-02-11,731,56,0.017857144,820.7657142857145,2.55,1,2,5
CUS-00000627,Barbara Chen,Bronze,28254.3,2,0,3259.13,3259.13,0.0,1629.565,2023-07-20,2024-12-13,425,29,0.06896552,1348.6055172413794,2.55,1,2,5
CUS-00000020,Fatima Davis,Bronze,40408.21,2,0,11148.5,11148.5,0.0,5574.25,2023-03-19,2024-12-08,430,93,0.021505376,1438.516129032258,2.55,1,2,5
CUS-00000220,Michael Davis,Silver,4837.09,8,0,26793.97,26793.97,0.0,3349.24625,2022-03-21,2024-06-04,617,54,0.14814815,5954.2155555555555,3.25,1,4,5
CUS-00000490,Fatima Dubois,Platinum,21490.97,4,0,17767.930000000004,17767.930000000004,0.0,4441.982500000001,2022-04-27,2023-11-10,824,58,0.06896552,3676.123448275863,2.90,1,3,5
CUS-00000794,Linda Rodriguez,BRONZE,5700.41,4,1,11439.09,13745.320000000002,-2306.23,2859.7725,2023-05-23,2024-10-01,498,60,0.06666667,2287.818,2.90,1,3,5
CUS-00000547,Christopher Johnson,SILVER,4375.0,8,0,29034.839999999997,29034.839999999997,0.0,3629.3549999999996,2022-03-23,2024-11-28,440,63,0.12698413,5530.445714285714,3.25,1,4,5
CUS-00000599,Richard Tanaka,SILVER,2003.01,6,0,26374.280000000006,26374.280000000006,0.0,4395.713333333334,2022-02-06,2023-02-08,1099,33,0.18181819,9590.647272727274,3.25,1,4,5
CUS-00000588,Wei Garcia,Gold,-48699.0,4,0,7066.38,7066.38,0.0,1766.595,2023-01-25,2024-05-12,640,85,0.047058824,997.6065882352941,2.90,1,3,5
CUS-00000749,James Garcia,Gold,11426.77,6,1,21604.589999999997,23427.089999999997,-1822.5,3600.7649999999994,2022-02-09,2024-04-08,674,86,0.069767445,3014.593953488372,3.25,1,4,5
CUS-00000495,Susan Brown,VIP,6860.83,5,0,19713.03,19713.03,0.0,3942.6059999999998,2022-06-19,2024-12-30,408,63,0.07936508,3754.862857142857,2.90,1,3,5
CUS-00000875,Thomas Chen,Bronze,7497.72,6,0,20580.210000000003,20580.210000000003,0.0,3430.0350000000003,2022-04-26,2024-10-25,474,68,0.0882353,3631.8017647058828,3.25,1,4,5
CUS-00000267,Ahmed Davis,Bronze,29543.98,7,0,31079.97,31079.97,0.0,4439.995714285715,2022-04-12,2024-10-22,477,24,0.29166666,15539.985,3.25,1,4,5
CUS-00000185,David Davis,bronze,32961.14,6,1,8469.71,12652.609999999999,-4182.9,1411.618333333333,2022-07-29,2024-07-02,589,80,0.075,1270.4564999999998,3.25,1,4,5
CUS-00000084,Jessica Miller,bronze,39383.37,4,0,17686.92,17686.92,0.0,4421.73,2023-02-15,2023-12-09,795,85,0.047058824,2496.97694117647,2.90,1,3,5
CUS-00000235,Christopher Smith,Platinum,44689.31,4,0,3572.5699999999997,3572.5699999999997,0.0,893.1424999999999,2022-01-06,2023-11-18,816,66,0.060606062,649.5581818181818,2.90,1,3,5
CUS-00000559,Robert Brown,vip,44375.69,4,0,3401.6800000000003,3401.6800000000003,0.0,850.4200000000001,2022-01-19,2024-08-20,540,60,0.06666667,680.336,2.90,1,3,5
CUS-00000483,Richard Rodriguez,Platinum,44304.08,6,1,14687.949999999999,17544.05,-2856.1,2447.9916666666663,2022-11-24,2024-12-10,428,69,0.08695652,2554.4260869565214,3.25,1,4,5
CUS-00000076,Priya Wang,Gold,8922.38,4,0,11429.09,11429.09,0.0,2857.2725,2022-06-14,2024-11-26,442,79,0.050632913,1736.0643037974683,2.90,1,3,5
CUS-00000849,Christopher Anderson,platinum,10235.3,6,1,7080.1,7121.26,-41.16,1180.0166666666667,2022-01-09,2024-06-12,609,50,0.12,1699.2240000000002,3.25,1,4,5
CUS-00000148,Marie Miller,Platinum,42372.84,4,1,2331.24,4619.1,-2287.86,582.81,2022-01-08,2024-10-22,477,44,0.09090909,635.7927272727272,2.90,1,3,5
CUS-00000104,Yuki Miller,Gold,39595.77,1,0,5810.83,5810.83,0.0,5810.83,2022-11-29,2022-11-29,1170,68,0.014705882,1025.4405882352942,2.55,1,2,5
CUS-00000720,John Anderson,Bronze,4278.65,8,0,32796.21,32796.21,0.0,4099.52625,2022-02-27,2024-08-09,551,41,0.19512194,9598.890731707317,3.25,1,4,5
CUS-00000353,Karen Chen,PLATINUM,3266.31,6,0,10741.88,10741.88,0.0,1790.3133333333333,2022-03-29,2024-03-18,695,63,0.0952381,2046.0723809523809,3.25,1,4,5
CUS-00000419,Ahmed Johnson,GOLD,35963.65,6,1,9891.74,15707.27,-5815.53,1648.6233333333332,2022-03-07,2024-05-21,631,67,0.08955224,1771.6549253731341,3.25,1,4,5
CUS-00000306,Yuki Rodriguez,Gold,18992.81,6,0,25179.78,25179.78,0.0,4196.63,2022-05-04,2023-10-05,860,33,0.18181819,9156.283636363636,3.25,1,4,5
CUS-00000015,Yuki Patel,Gold,10013.36,5,1,7491.75,9598.89,-2107.14,1498.35,2022-05-26,2024-09-30,499,40,0.125,2247.5249999999996,2.90,1,3,5
CUS-00000931,Elizabeth Davis,BRONZE,43525.04,2,0,1594.22,1594.22,0.0,797.11,2022-09-01,2023-05-18,1000,21,0.0952381,910.9828571428571,2.55,1,2,5
CUS-00000093,Emma Smith,Silver,726.63,5,0,19190.1,19190.1,0.0,3838.0199999999995,2022-10-27,2024-07-05,586,37,0.13513513,6223.816216216215,2.90,1,3,5
CUS-00000420,Fatima Rodriguez,silver,5782.12,3,0,10045.71,10045.71,0.0,3348.5699999999997,2023-09-21,2024-09-14,515,94,0.031914894,1282.4310638297873,2.90,1,3,5
CUS-00000902,Hans Davis,Platinum,39498.19,3,1,-692.0500000000002,4005.4700000000003,-4697.52,-230.6833333333334,2023-02-19,2024-06-06,615,89,0.033707865,-93.31011235955059,2.00,1,3,2
CUS-00000606,Patricia Wang,Silver,23567.11,4,1,8154.609999999999,14241.279999999999,-6086.67,2038.6524999999997,2022-08-02,2024-10-20,479,27,0.14814815,3624.2711111111107,2.90,1,3,5
CUS-00000598,John Jones,Platinum,43546.26,6,0,9159.500000000002,9159.500000000002,0.0,1526.5833333333337,2022-07-11,2024-07-18,573,68,0.0882353,1616.3823529411766,3.25,1,4,5
CUS-00000616,Emma Silva,Silver,15622.11,4,0,8545.57,8545.57,0.0,2136.3925,2023-01-13,2024-10-19,480,82,0.048780486,1250.571219512195,2.90,1,3,5
CUS-00000197,Linda Garcia,Silver,28782.82,4,0,11361.22,11361.22,0.0,2840.305,2022-09-30,2023-11-22,812,91,0.043956045,1498.182857142857,2.90,1,3,5
CUS-00000238,Patricia Wang,Bronze,0.0,5,1,8315.55,10210.67,-1895.12,1663.11,2022-01-06,2024-04-27,655,27,0.18518518,3695.7999999999993,2.90,1,3,5
CUS-00000736,Patricia Johnson,Platinum,22149.97,1,0,4315.099999999999,4315.099999999999,0.0,4315.099999999999,2024-10-28,2024-10-28,471,79,0.012658228,655.4582278481012,2.55,1,2,5
CUS-00000189,Ahmed Patel,Platinum,10226.0,6,0,17280.68,17280.68,0.0,2880.1133333333332,2022-10-30,2024-11-19,449,59,0.10169491,3514.7145762711866,3.25,1,4,5
CUS-00000029,Marie Brown,Platinum,31207.59,1,0,7230.200000000001,7230.200000000001,0.0,7230.200000000001,2023-01-17,2023-01-17,1121,76,0.013157895,1141.6105263157897,2.55,1,2,5
CUS-00000316,Jennifer Kim,VIP,-41967.84,5,0,11681.03,11681.03,0.0,2336.206,2022-03-03,2024-07-30,561,66,0.07575758,2123.8236363636365,2.90,1,3,5
CUS-00000657,Karen Jones,Gold,20952.32,6,0,12010.51,12010.51,0.0,2001.7516666666668,2024-03-14,2024-12-07,431,35,0.17142858,4117.889142857142,3.25,1,4,5
CUS-00000983,Thomas Davis,Platinum,17657.77,5,0,5446.1,5446.1,0.0,1089.22,2023-01-20,2024-11-15,453,34,0.14705883,1922.1529411764707,2.90,1,3,5
CUS-00000817,Michael Brown,Gold,40052.18,6,1,15326.74,15470.949999999999,-144.21,2554.4566666666665,2022-06-26,2024-09-07,522,29,0.20689656,6342.099310344828,3.25,1,4,5
CUS-00000268,Patricia Chen,Bronze,41013.84,4,0,8526.78,8526.78,0.0,2131.695,2022-09-23,2024-04-05,677,86,0.046511628,1189.7832558139535,2.90,1,3,5
CUS-00000455,Christopher Miller,Platinum,0.0,7,2,16635.699999999997,21374.18,-4738.48,2376.528571428571,2022-05-31,2024-11-03,465,95,0.07368421,2101.351578947368,3.25,1,4,5
CUS-00000355,Jessica Rodriguez,GOLD,5785.43,6,1,3835.9,4910.05,-1074.15,639.3166666666667,2022-07-15,2024-09-15,514,95,0.06315789,484.5347368421053,3.25,1,4,5
CUS-00000201,Hans Patel,VIP,24910.5,2,0,2004.87,2004.87,0.0,1002.435,2023-04-29,2024-04-19,663,18,0.11111111,1336.58,2.55,1,2,5
CUS-00000727,Mary Johnson,VIP,18264.78,3,0,11178.21,11178.21,0.0,3726.0699999999997,2022-07-21,2023-05-25,993,53,0.056603774,2530.915471698113,2.90,1,3,5
CUS-00000542,Marie Anderson,Platinum,41965.29,3,1,9837.020000000002,11227.320000000002,-1390.3,3279.0066666666676,2023-09-25,2024-04-18,664,86,0.034883723,1372.6074418604653,2.90,1,3,5
CUS-00000474,Mary Smith,VIP,43038.23,6,0,7760.0,7760.0,0.0,1293.3333333333333,2022-03-13,2024-12-16,422,66,0.09090909,1410.909090909091,3.25,1,4,5
CUS-00000958,Karen Silva,Platinum,2887.48,2,0,6342.67,6342.67,0.0,3171.335,2022-10-22,2024-10-09,490,16,0.125,4757.0025000000005,2.55,1,2,5
CUS-00000979,Elizabeth Silva,Gold,46731.78,4,0,5051.25,5051.25,0.0,1262.8125,2022-12-18,2024-06-09,612,83,0.04819277,730.3012048192771,2.90,1,3,5
CUS-00000313,Robert Johnson,Bronze,26135.27,2,0,14944.720000000001,14944.720000000001,0.0,7472.360000000001,2022-05-24,2023-09-27,868,75,0.026666667,2391.1552,2.55,1,2,5
CUS-00000050,Marie Jones,VIP,36163.82,2,1,-7373.509999999999,207.84,-7581.349999999999,-3686.7549999999997,2022-12-03,2023-04-28,1020,81,0.024691358,-1092.3718518518517,1.65,1,2,2
CUS-00000210,Richard Brown,SILVER,0.0,4,0,3613.7100000000005,3613.7100000000005,0.0,903.4275000000001,2022-07-22,2024-12-15,423,29,0.13793103,1495.3282758620692,2.90,1,3,5
CUS-00000700,Karen Mueller,Platinum,40297.5,4,0,11635.920000000002,11635.920000000002,0.0,2908.9800000000005,2022-01-29,2024-03-06,707,54,0.074074075,2585.7600000000007,2.90,1,3,5
CUS-00000345,Karen Martinez,Bronze,38272.69,1,0,6047.13,6047.13,0.0,6047.13,2024-05-04,2024-05-04,648,97,0.010309278,748.0985567010309,2.55,1,2,5
CUS-00000379,Jessica Patel,Platinum,4041.25,3,0,4899.08,4899.08,0.0,1633.0266666666666,2022-05-14,2024-03-16,697,50,0.06,1175.7792,2.90,1,3,5
CUS-00000560,Linda Dubois,Platinum,29559.62,2,0,7474.2300000000005,7474.2300000000005,0.0,3737.1150000000002,2022-07-01,2023-07-01,956,23,0.08695652,3899.598260869565,2.55,1,2,5
CUS-00000453,Marie Silva,VIP,38745.74,3,0,9705.58,9705.58,0.0,3235.193333333333,2023-06-15,2024-11-02,466,91,0.032967035,1279.8567032967035,2.90,1,3,5
CUS-00000545,David Dubois,Platinum,24782.95,1,1,-3990.08,0.0,-3990.08,-3990.08,2023-12-06,2023-12-06,798,61,0.016393442,-784.9337704918032,1.65,1,2,2
CUS-00000125,Linda Chen,Silver,31683.7,1,1,-4945.37,0.0,-4945.37,-4945.37,2023-12-13,2023-12-13,791,34,0.029411765,-1745.4247058823528,1.65,1,2,2
CUS-00000933,Hans Smith,Silver,46177.12,1,0,2027.37,2027.37,0.0,2027.37,2024-07-09,2024-07-09,582,71,0.014084507,342.6540845070422,2.55,1,2,5
CUS-00000049,James Rodriguez,VIP,4669.13,2,0,7267.120000000001,7267.120000000001,0.0,3633.5600000000004,2022-07-02,2022-11-19,1180,75,0.026666667,1162.7392,2.55,1,2,5
CUS-00000747,Wei Smith,Platinum,28285.7,7,0,10304.32,10304.32,0.0,1472.0457142857142,2022-03-28,2024-12-27,411,14,0.5,8832.274285714286,3.25,1,4,5
CUS-00000917,Linda Anderson,Silver,40499.88,6,1,4466.37,8986.72,-4520.349999999999,744.395,2023-05-11,2024-04-27,655,58,0.10344828,924.076551724138,3.25,1,4,5
CUS-00000140,Emma O'Brien,Gold,6570.97,4,0,14764.14,14764.14,0.0,3691.035,2022-04-15,2023-07-26,931,41,0.09756097,4321.211707317073,2.90,1,3,5
CUS-00000985,Richard Brown,Bronze,23069.99,2,0,814.8,814.8,0.0,407.4,2022-04-18,2022-05-04,1379,64,0.03125,152.77499999999998,2.25,1,2,4
CUS-00000204,John Silva,Bronze,2326.81,9,0,25693.939999999995,25693.939999999995,0.0,2854.8822222222216,2022-04-04,2024-09-20,509,37,0.24324325,8333.169729729729,3.25,1,4,5
CUS-00000032,Christopher Martinez,silver,33432.34,9,1,21200.04,22690.12,-1490.08,2355.56,2022-06-17,2024-11-14,454,30,0.3,8480.016,3.25,1,4,5
CUS-00000155,Robert Martinez,Platinum,35729.63,7,0,32744.9,32744.9,0.0,4677.842857142858,2022-03-21,2024-01-01,772,47,0.14893617,8360.400000000001,3.25,1,4,5
CUS-00000901,Richard Wang,BRONZE,6424.63,4,0,16383.23,16383.23,0.0,4095.8075,2023-01-31,2024-11-17,451,69,0.057971016,2849.257391304348,2.90,1,3,5
CUS-00000935,Joseph Tanaka,VIP,35742.54,6,0,16759.079999999998,16759.079999999998,0.0,2793.18,2022-05-20,2024-04-02,680,36,0.16666667,5586.36,3.25,1,4,5
CUS-00000484,Carlos Tanaka,Silver,2885.75,3,0,9519.789999999999,9519.789999999999,0.0,3173.263333333333,2022-08-03,2023-11-28,806,58,0.05172414,1969.611724137931,2.90,1,3,5
CUS-00000581,Mary Davis,Gold,44028.98,7,1,8631.390000000001,16277.080000000002,-7645.6900000000005,1233.0557142857144,2023-01-05,2024-11-10,458,18,0.3888889,5754.260000000001,3.25,1,4,5
CUS-00000522,Ahmed Williams,Gold,29352.46,11,0,34915.090000000004,34915.090000000004,0.0,3174.099090909091,2022-01-30,2024-12-26,412,74,0.14864865,5661.906486486487,3.60,1,5,5
CUS-00000243,Fatima Davis,bronze,-20369.46,2,0,3097.9,3097.9,0.0,1548.95,2023-01-10,2024-09-15,514,48,0.041666668,774.4750000000001,2.55,1,2,5
CUS-00000582,Joseph Silva,Bronze,21939.47,7,0,29283.850000000002,29283.850000000002,0.0,4183.407142857143,2022-12-02,2024-12-06,432,89,0.07865169,3948.3842696629217,3.25,1,4,5
CUS-00000678,Thomas Garcia,bronze,16410.11,5,0,18424.14,18424.14,0.0,3684.828,2022-06-28,2024-11-17,451,77,0.064935066,2871.2945454545456,2.90,1,3,5
CUS-00000448,Richard Dubois,BRONZE,34265.63,5,0,18124.579999999998,18124.579999999998,0.0,3624.9159999999997,2022-08-27,2024-11-08,460,92,0.054347824,2364.075652173913,2.90,1,3,5
CUS-00000459,Susan O'Brien,Silver,8937.9,4,0,9286.24,9286.24,0.0,2321.56,2022-05-12,2024-04-23,659,47,0.08510638,2370.9548936170213,2.90,1,3,5
CUS-00000394,Richard Williams,Platinum,40357.39,6,0,17313.15,17313.15,0.0,2885.525,2022-02-26,2024-03-15,698,66,0.09090909,3147.845454545455,3.25,1,4,5
CUS-00000553,Yuki Patel,Silver,43358.66,5,0,6360.0,6360.0,0.0,1272.0,2022-06-19,2023-09-09,886,67,0.07462686,1139.1044776119402,2.90,1,3,5
CUS-00000871,Carlos Garcia,Bronze,26012.61,3,0,5792.92,5792.92,0.0,1930.9733333333334,2023-02-16,2024-06-26,595,32,0.09375,2172.3450000000003,2.90,1,3,5
CUS-00000906,Hans Smith,VIP,25106.05,4,1,9686.66,9694.23,-7.57,2421.665,2022-01-08,2024-03-23,690,18,0.22222222,6457.773333333333,2.90,1,3,5
CUS-00000152,Wei Kim,Silver,16917.97,7,0,26232.539999999997,26232.539999999997,0.0,3747.505714285714,2022-01-22,2024-12-30,408,87,0.08045977,3618.2813793103446,3.25,1,4,5
CUS-00000610,John Chen,VIP,38151.87,5,0,15613.340000000002,15613.340000000002,0.0,3122.6680000000006,2022-02-07,2023-12-20,784,91,0.054945055,2058.9019780219783,2.90,1,3,5
CUS-00000296,David Jones,Gold,20254.67,5,0,17368.24,17368.24,0.0,3473.648,2022-01-13,2024-10-05,494,76,0.065789476,2742.353684210527,2.90,1,3,5
CUS-00000834,Thomas Williams,Silver,30104.55,6,0,18090.22,18090.22,0.0,3015.036666666667,2022-03-19,2023-12-08,796,84,0.071428575,2584.317142857143,3.25,1,4,5
CUS-00000942,John Jones,PLATINUM,24936.03,3,0,8999.830000000002,8999.830000000002,0.0,2999.943333333334,2023-09-02,2024-10-15,484,95,0.031578947,1136.8206315789475,2.90,1,3,5
CUS-00000343,James O'Brien,Platinum,22913.35,4,0,11291.76,11291.76,0.0,2822.94,2022-03-31,2024-01-10,763,55,0.07272727,2463.656727272727,2.90,1,3,5
CUS-00000895,Wei Tanaka,GOLD,44900.18,4,0,13301.94,13301.94,0.0,3325.485,2022-01-15,2024-09-07,522,55,0.07272727,2902.241454545455,2.90,1,3,5
CUS-00000973,Wei Miller,VIP,35090.89,4,0,3944.0600000000004,3944.0600000000004,0.0,986.0150000000001,2022-01-22,2024-08-24,536,44,0.09090909,1075.6527272727274,2.90,1,3,5
CUS-00000765,Jessica Dubois,Bronze,8961.82,5,0,5099.620000000001,5099.620000000001,0.0,1019.9240000000002,2022-01-11,2024-06-25,596,72,0.06944445,849.9366666666667,2.90,1,3,5
CUS-00000829,James Garcia,Silver,44348.77,7,0,11476.45,11476.45,0.0,1639.4928571428572,2022-01-28,2024-01-02,771,47,0.14893617,2930.157446808511,3.25,1,4,5
CUS-00000617,David Johnson,Platinum,4569.19,7,0,19801.59,19801.59,0.0,2828.7985714285714,2022-08-18,2024-10-07,492,81,0.086419754,2933.568888888889,3.25,1,4,5
CUS-00000810,Carlos Martinez,vip,-45632.72,11,0,32249.809999999998,32249.809999999998,0.0,2931.800909090909,2022-02-04,2024-08-31,529,85,0.12941177,4552.914352941176,3.60,1,5,5
CUS-00000635,Yuki Dubois,VIP,40346.23,1,0,5743.89,5743.89,0.0,5743.89,2023-05-09,2023-05-09,1009,25,0.04,2757.0672000000004,2.55,1,2,5
